User,Date,Tweet Text,Compound,Positive,Neutral,Negative,Tweets Ago
@nytimes,Thu Oct 18 01:55:06 +0000 2018,An apparent shortage of Tab in some parts of the U.S. has sent devotees of the diet soda scrambling to get their fi… https://t.co/GTCFBosy9V,-0.128,0.059,0.863,0.078,400
@nytimes,Thu Oct 18 01:40:06 +0000 2018,"""When you’re going down the pendulous breasts fly up like wings,"" said one organizer of the Skywhale hot air balloo… https://t.co/9ZtD1cMlDj",0.3612,0.111,0.889,0.0,401
@nytimes,Thu Oct 18 01:25:42 +0000 2018,An examination of Gov. Rick Scott's finances shows that his trust has been blind in name only. There have been nume… https://t.co/Uk4BM15zdp,0.1531,0.127,0.769,0.104,402
@nytimes,Thu Oct 18 01:10:06 +0000 2018,"RT @NYTObits: Meet Yamei Kin, a Chinese-born doctor who helped introduce tofu to Americans. She is the next remarkable woman in the Overloo…",0.5574,0.146,0.854,0.0,403
@nytimes,Thu Oct 18 00:59:49 +0000 2018,Breaking News: U.S. intelligence officials are increasingly convinced a dissident Saudi journalist was killed and t… https://t.co/DHAov3cg7d,0.0772,0.249,0.558,0.193,404
@nytimes,Thu Oct 18 00:55:04 +0000 2018,"Sgt. Maj. John L. Canley was awarded the Medal of Honor for his bravery during the Vietnam War, including saving th… https://t.co/rPSCQS6UEL",0.8074,0.369,0.514,0.118,405
@nytimes,Thu Oct 18 00:40:04 +0000 2018,President Trump made a number of inaccurate claims during a wide-ranging interview with @AP. We fact-check statemen… https://t.co/1j6Y3tWMyg,0.0772,0.08,0.92,0.0,406
@nytimes,Thu Oct 18 00:25:01 +0000 2018,"Donald McGahn II, who on Wednesday left his role as White House counsel, had played a pivotal role in pushing throu… https://t.co/SdBnBzXwzD",0.34,0.107,0.893,0.0,407
@nytimes,Thu Oct 18 00:16:24 +0000 2018,“I’m sure it was like bar life in a thousand other towns going on simultaneously. There was that one club where you… https://t.co/nNSZbLZvPt,0.5859,0.194,0.806,0.0,408
@nytimes,Thu Oct 18 00:12:11 +0000 2018,The closing of the Stone Pony in 1998 had some wondering if it would be for good. But Domenic Santana saw an opport… https://t.co/A1bmYDRiTJ,0.2382,0.078,0.922,0.0,409
@nytimes,Thu Oct 18 00:09:41 +0000 2018,"Steven Nasar, of nearby Deal, New Jersey, bought the Stone Pony in bankruptcy court and reopened it a year later.… https://t.co/p8yan67cGl",0.0,0.0,1.0,0.0,410
@nytimes,Thu Oct 18 00:06:23 +0000 2018,"Liability lawsuits forced Jack Roig and Butch Pielka to close the Stone Pony in September 1991. ""One lawsuit was be… https://t.co/aMPHq4irGK",-0.743,0.0,0.672,0.328,411
@nytimes,Wed Oct 17 23:59:04 +0000 2018,"""It was just a local, friendly, convenient place that had a good feeling to it, and I suppose at that time it kept… https://t.co/xT4YhXkKv6",0.765,0.297,0.703,0.0,412
@nytimes,Wed Oct 17 23:53:20 +0000 2018,"""The local bands were the ones that kept the place going. We were able to open seven nights a week with music."" —Ja… https://t.co/Wmaf3HJwxw",0.0,0.0,1.0,0.0,413
@nytimes,Wed Oct 17 23:50:58 +0000 2018,"After many Sunday nights, and then Tuesday nights, and then Thursday nights, Stevie Van Zandt and Southside Johnny… https://t.co/jAG6xNLIzH",0.0,0.0,1.0,0.0,414
@nytimes,Wed Oct 17 23:45:43 +0000 2018,"""I strolled up to this closed spot, the Magic Touch. It was the future Pony,"" Jack Roig said. ""I looked in the door… https://t.co/BMhE00qdqq",0.0,0.0,1.0,0.0,415
@nytimes,Wed Oct 17 23:39:40 +0000 2018,RT @nytmike: NEW: McGahn officially out as White House counsel. Had goodbye meeting with Trump today. W/@maggienyt https://t.co/jty0Ydc601,0.0,0.0,1.0,0.0,416
@nytimes,Wed Oct 17 23:37:20 +0000 2018,Asbury Park was only a few years removed from the race riots of 1970 when the Stone Pony opened… https://t.co/DDikXrRCC2,-0.5106,0.0,0.845,0.155,417
@nytimes,Wed Oct 17 23:32:47 +0000 2018,"Since it opened in 1974, the Stone Pony has been the beating heart of Asbury Park, a beacon for musicians and fans… https://t.co/GT4C1ZbZYq",-0.4588,0.0,0.875,0.125,418
@nytimes,Wed Oct 17 23:30:12 +0000 2018,How a legendary club rode the ups and downs of the Jersey Shore's most rockin' town. With a bit of help from… https://t.co/lGeNcowE2z,0.4019,0.119,0.881,0.0,419
@nytimes,Wed Oct 17 23:25:03 +0000 2018,Treasury secretary Steven Mnuchin warned China against weakening its currency and suggested that any trade deal bet… https://t.co/cUN77aEiSu,-0.3818,0.085,0.708,0.208,420
@nytimes,Wed Oct 17 23:10:02 +0000 2018,The wreckage at Florida's Tyndall Air Force Base shows how climate change may be putting billions of dollars worth… https://t.co/KI6ER678dU,0.0,0.0,1.0,0.0,421
@nytimes,Wed Oct 17 22:55:02 +0000 2018,"A former minister can barely force himself out of bed. A young professional chokes with emotion, trying to explain… https://t.co/16T4gC3LyS",-0.4588,0.0,0.85,0.15,422
@nytimes,Wed Oct 17 22:41:07 +0000 2018,"In Opinion

Op-Ed contributor Alondra Nelson writes, ""To be Native American is to be a member of a tribal community… https://t.co/fugy2prpOZ",0.0,0.0,1.0,0.0,423
@nytimes,Wed Oct 17 22:31:15 +0000 2018,Evening Briefing: Here's what you need to know at the end of the day https://t.co/5AOwQFF0vP,0.0,0.0,1.0,0.0,424
@nytimes,Wed Oct 17 22:25:06 +0000 2018,The key to roasting all kinds of vegetables is to know the right temperature for cooking them… https://t.co/Qe6FzrKok4,0.0,0.0,1.0,0.0,425
@nytimes,Wed Oct 17 22:10:05 +0000 2018,Netflix surprised Wall Street with huge gains in subscribers in the third quarter. Here's what those results mean. https://t.co/fYPv9dDAgD,0.6808,0.292,0.708,0.0,426
@nytimes,Wed Oct 17 21:55:05 +0000 2018,"“I could’ve killed you,"" a police officer told 2 boys with a BB gun in Columbus, Ohio. “I want you to think about t… https://t.co/4CmF0QEOqB",-0.765,0.048,0.699,0.254,427
@nytimes,Wed Oct 17 21:40:06 +0000 2018,"""Nathan for You"" is done, the Beastie Boys wrote a book and ""The Real World"" is coming back (on Facebook Watch): He… https://t.co/1UZzEiMIZj",0.0,0.0,1.0,0.0,428
@nytimes,Wed Oct 17 21:26:57 +0000 2018,"More than 200,000 voters live in counties devastated by Hurricane Michael. Now, with Election Day just weeks away,… https://t.co/k6DdZSd1Cu",-0.6124,0.0,0.818,0.182,429
@nytimes,Wed Oct 17 21:10:02 +0000 2018,Has anyone ever worked so hard to make us laugh as Melissa McCarthy? https://t.co/XVKpPUjvvy,0.4086,0.206,0.687,0.107,430
@nytimes,Wed Oct 17 20:55:04 +0000 2018,"RT @andrewrchow: The NYT accidentally let me, @amandahess and @joncaramanica write 3000 words about Terrace House. please nobody alert them…",0.2732,0.188,0.711,0.1,431
@nytimes,Wed Oct 17 20:41:03 +0000 2018,The parents who lost 4 daughters and 3 sons-in-law in the horrific limo crash are besieged by the worst kind of to-… https://t.co/qWs2emvw60,-0.926,0.0,0.557,0.443,432
@nytimes,Wed Oct 17 20:25:08 +0000 2018,"RT @Max_Fisher: They asked me to write on why Khashoggi's death provoked a backlash to Saudi Arabia, when so many past transgressions did n…",-0.7184,0.0,0.778,0.222,433
@nytimes,Wed Oct 17 20:10:08 +0000 2018,The federal authorities arrested a U.S. Treasury Department official and charged her with illegally showing a journ… https://t.co/vdrpBgKNMV,-0.4767,0.091,0.66,0.249,434
@nytimes,Wed Oct 17 19:55:05 +0000 2018,"When ""Halloween"" was released in October 1978, The Times didn’t review it. But it wasn’t out of snobbery. Here's ou… https://t.co/UbPxdfwL6p",-0.6124,0.0,0.833,0.167,435
@nytimes,Wed Oct 17 19:40:06 +0000 2018,"""Our definitions matter to us.” The anger so many Native Americans feel about Elizabeth Warren's DNA test is about… https://t.co/fD4YjXGqZA",-0.5574,0.048,0.789,0.162,436
@nytimes,Wed Oct 17 19:26:25 +0000 2018,"Today, Canada legalized recreational cannabis use. Catherine Porter is live at a pot lounge with a look at the fest… https://t.co/S6LTd7TACY",0.0,0.0,1.0,0.0,437
@nytimes,Wed Oct 17 19:25:01 +0000 2018,"RT @EnnisNYT: In past year @craignewmark has given $50 million to philanthropic efforts involving media, mostly in NYC. He talks to @DavidS…",0.0,0.0,1.0,0.0,438
@nytimes,Wed Oct 17 19:10:07 +0000 2018,An Oregon county closed all its libraries when residents didn’t want to raise taxes to pay for them. Now there’s a… https://t.co/MTeLFfIhan,-0.0258,0.057,0.881,0.062,439
@nytimes,Wed Oct 17 18:55:04 +0000 2018,"In Tucson, Arizona, Lea Marquez Peterson — a conservative, Hispanic female candidate — was heralded as a new face f… https://t.co/C6n4jj234q",0.0,0.0,1.0,0.0,440
@nytimes,Wed Oct 17 18:40:09 +0000 2018,"Mike Pompeo has spent years crafting an image as a tough straight-talker. But his trip to Saudi Arabia, where he sa… https://t.co/U96VDHUASc",-0.0644,0.0,0.941,0.059,441
@nytimes,Wed Oct 17 18:27:21 +0000 2018,The New York Times has confirmed independently that at least 4 suspects identified by Turkey in the disappearance o… https://t.co/4UA8PNNCBd,-0.34,0.0,0.882,0.118,442
@nytimes,Wed Oct 17 18:24:05 +0000 2018,"15 days after Jamal Khashoggi entered the Saudi consulate in Istanbul and was never seen coming out, the Saudis hav… https://t.co/lTfwSe6bXi",0.0,0.0,1.0,0.0,443
@nytimes,Wed Oct 17 18:10:07 +0000 2018,"""It is 2018 and my father is still talking,"" said Lenny Bruce's daughter, Kitty Bruce. ""The fights are different, b… https://t.co/60M1tccixp",-0.4019,0.0,0.881,0.119,444
@nytimes,Wed Oct 17 17:55:05 +0000 2018,"India's Minister of External Affairs, M. J. Akbar, says he is resigning to fight sexual harassment allegations made… https://t.co/BkvIi4MGpf",-0.7906,0.0,0.667,0.333,445
@nytimes,Wed Oct 17 17:40:05 +0000 2018,"In tight House races, Democrats raised 3 times as much from small donors as Republicans did, helping fuel their mid… https://t.co/iuxwh3aGVq",0.296,0.104,0.896,0.0,446
@nytimes,Wed Oct 17 17:25:07 +0000 2018,"As Brazilians prepare for the second round of the most polarized election in their recent history, animosity betwee… https://t.co/FszuhGcipD",-0.4404,0.0,0.861,0.139,447
@nytimes,Wed Oct 17 17:10:04 +0000 2018,"Canadians wondering what to expect from marijuana legalization can take a peek at California, where an energetic le… https://t.co/TOGYvUKKa8",0.4404,0.146,0.854,0.0,448
@nytimes,Wed Oct 17 17:06:52 +0000 2018,"Now, only dried cannabis, oils and seeds are on sale in Canada. But the industry is dreaming up a future that will… https://t.co/AE2uxPnzP4",0.0,0.0,1.0,0.0,449
@nytimes,Wed Oct 17 17:02:31 +0000 2018,It's not just consumers who will be impacted by marijuana legalization in Canada. Companies are clamoring to join w… https://t.co/PNSXwz2arO,0.296,0.104,0.896,0.0,450
@nytimes,Wed Oct 17 16:59:17 +0000 2018,So what does legalization mean? Where will marijuana be sold? What’s the legal age for use? And what will happen at… https://t.co/O5GnUqm0uw,0.2593,0.089,0.911,0.0,451
@nytimes,Wed Oct 17 16:45:03 +0000 2018,Men and women aren’t wildly different in their fantasy lives but people who identify as either Republican or Democr… https://t.co/eVGErozgwI,0.0,0.0,1.0,0.0,452
@nytimes,Wed Oct 17 16:30:13 +0000 2018,"RT @AndrewDasNYT: ‘It’s just such a minuscule percentage. The shares mean nothing to Kroenke, and yet they mean everything to us.’ https://…",0.296,0.099,0.901,0.0,453
@nytimes,Wed Oct 17 16:15:07 +0000 2018,Istanbul is installing “reverse vending machines” at metro stations that allow passengers to add credit to their su… https://t.co/8OVgslRRrt,0.5423,0.209,0.791,0.0,454
@nytimes,Wed Oct 17 16:09:04 +0000 2018,"He played the biggest heart on “Sesame Street” for nearly 50 years. Now the original Big Bird, Caroll Spinney, is r… https://t.co/MxaREfEsuj",0.5719,0.19,0.81,0.0,455
@nytimes,Wed Oct 17 16:00:10 +0000 2018,"""It was unsettling and raw and fitfully funny. But it also felt more like 'Roseanne' than last spring’s revival did… https://t.co/Zlp9Gz1Fko",0.6848,0.229,0.771,0.0,456
@nytimes,Wed Oct 17 15:52:04 +0000 2018,"RT @nytimesbusiness: Craig Newmark built Craiglist, which is often accused of destroying newspapers. Now he is trying to save journalism. h…",-0.3818,0.119,0.667,0.215,457
@nytimes,Wed Oct 17 15:50:08 +0000 2018,The federal student loan forgiveness program for public servants is such a quagmire that Congress set up a separate… https://t.co/hRjPjKQKos,0.2732,0.11,0.89,0.0,458
@nytimes,Wed Oct 17 15:36:52 +0000 2018,"Breaking News: Audio confirms Jamal Khashoggi was tortured and dismembered, a Turkish official said, revealing grue… https://t.co/QE5XeUtIKx",-0.5574,0.0,0.806,0.194,459
@nytimes,Wed Oct 17 15:30:09 +0000 2018,"In Opinion

Ted Widmer, a distinguished lecturer at the Macaulay Honors College at CUNY, writes, ""In 1968, 2 black… https://t.co/TCzsqfaay5",0.5106,0.163,0.837,0.0,460
@nytimes,Wed Oct 17 15:22:03 +0000 2018,"RT @tmagazine: Perhaps our best contemporary photographer, Carrie Mae Weems creates work that insists on the worth of black women — both in…",0.802,0.301,0.699,0.0,461
@nytimes,Wed Oct 17 15:15:07 +0000 2018,"Astrology is hard, even if it's fake https://t.co/Pdb9R8UfpA https://t.co/XTfZsKWAT5",-0.5423,0.0,0.609,0.391,462
@nytimes,Wed Oct 17 15:08:06 +0000 2018,"RT @nytimesbusiness: What is an NPC? NPC means “nonplayable character” or “nonplayer character.” It’s a term, borrowed from the world of vi…",0.0,0.0,1.0,0.0,463
@nytimes,Wed Oct 17 15:00:15 +0000 2018,"White House officials are worried that the apparent killing of Jamal Khashoggi, and Saudi Arabia's changing account… https://t.co/CrLq67Y25o",-0.765,0.0,0.708,0.292,464
@nytimes,Wed Oct 17 14:51:05 +0000 2018,"RT @NYTSports: They have owned shares in Arsenal for years, sometimes for decades. But now the club is demanding they surrender them. @Rory…",-0.1901,0.064,0.842,0.094,465
@nytimes,Wed Oct 17 14:41:24 +0000 2018,Breaking News: Canada today became the first major world economy to legalize marijuana. It also plans to make it ea… https://t.co/a6LK8hxEmq,0.0,0.0,1.0,0.0,466
@nytimes,Wed Oct 17 14:30:15 +0000 2018,"""Some things are really obvious, but most issues are pretty complicated, and to be self righteous and believe that… https://t.co/HLaofm2qm4",0.6903,0.198,0.802,0.0,467
@nytimes,Wed Oct 17 14:16:01 +0000 2018,Jair Bolsonaro's campaign promises could have dire consequences for the Amazon. The stakes for the planet are huge. https://t.co/digNcsutcW,0.3818,0.268,0.61,0.122,468
@nytimes,Wed Oct 17 14:00:09 +0000 2018,A pro-government newspaper in Turkey reported that it had had access to an audio recording of the minutes during wh… https://t.co/qhYwvcvfta,0.0,0.0,1.0,0.0,469
@nytimes,Wed Oct 17 13:46:04 +0000 2018,RT @nytimesbusiness: Small stocks were once insulated from the things that worried investors. Not anymore. https://t.co/0NnhNrHOv4,-0.296,0.0,0.872,0.128,470
@nytimes,Wed Oct 17 13:45:37 +0000 2018,"RT @porterthereport: There are lots of weed parties in Canada today, as the country legalized recreational cannabis across the country. I'l…",0.4019,0.119,0.881,0.0,471
@nytimes,Wed Oct 17 13:42:02 +0000 2018,President Trump plans to withdraw from a 144-year-old postal treaty that has allowed Chinese companies to ship smal… https://t.co/U7YAjxMctl,0.0,0.0,1.0,0.0,472
@nytimes,Wed Oct 17 13:39:22 +0000 2018,RT @NYTnickc: How an iconic rock club rode the ups and downs of one of New Jersey's most storied shore towns: An Oral History of The Stone…,0.0,0.0,1.0,0.0,473
@nytimes,Wed Oct 17 13:31:02 +0000 2018,"The incidence of acne is adult women is rising to ""epidemic proportions,"" doctors say. Beauty companies are rushing… https://t.co/gaQuIOGEfu",0.5859,0.174,0.826,0.0,474
@nytimes,Wed Oct 17 13:14:04 +0000 2018,"Climate change might lead to a beer shortage, scientists say https://t.co/35RHXl9Yw6",-0.25,0.0,0.818,0.182,475
@nytimes,Wed Oct 17 13:00:33 +0000 2018,"RT @nytimesarts: After a half-century of playing Big Bird and Oscar the Grouch, Caroll Spinney is retiring https://t.co/18XDzDZxst",-0.34,0.09,0.75,0.16,476
@nytimes,Wed Oct 17 13:00:11 +0000 2018,Morning Briefing: Here's what you need to know to start your day https://t.co/BAu5E5Nk1O,0.0,0.0,1.0,0.0,477
@nytimes,Wed Oct 17 12:50:04 +0000 2018,"There are several ways to ask the question, ""Are tax cuts paying for themselves?"" Based on the data we have right n… https://t.co/wyn8vSLGww",-0.296,0.0,0.909,0.091,478
@nytimes,Wed Oct 17 12:42:05 +0000 2018,An explosive device packed with metal fragments detonated at a technical college in the small town of Kerch on the… https://t.co/eM9F601tWj,0.0,0.0,1.0,0.0,479
@nytimes,Wed Oct 17 12:31:03 +0000 2018,"Over the weekend, Twitter suspended about 1,500 accounts associated with a right-wing trolling campaign.… https://t.co/6TUKVaaum5",-0.4767,0.0,0.807,0.193,480
@nytimes,Wed Oct 17 12:14:04 +0000 2018,"The leader of the far-right Proud Boys, whose followers brawled in Manhattan, is a Vice co-founder who revels in ma… https://t.co/aAVaXpbf3j",0.4767,0.14,0.86,0.0,481
@nytimes,Wed Oct 17 11:51:08 +0000 2018,Turkey named Maher Mutreb as part of a team of Saudi agents who assassinated Jamal Khashoggi. Photos show that Mr.… https://t.co/7GpeSFLbxi,0.0,0.0,1.0,0.0,482
@nytimes,Wed Oct 17 11:40:05 +0000 2018,"People in Toronto gathered to watch the ""bud drop"" at the stroke of midnight, as Canada became the first major worl… https://t.co/U6zabIBNH1",-0.2732,0.0,0.909,0.091,483
@nytimes,Wed Oct 17 11:31:02 +0000 2018,"In Opinion

The Editorial Board writes: ""If Saudi Arabia is allowed to get away with some lame story about the appa… https://t.co/RDYF2h5m90",-0.4215,0.0,0.882,0.118,484
@nytimes,Wed Oct 17 11:16:03 +0000 2018,"When Democrats lost almost every race in Missouri in 2016, their party decided it needed to do something drastic. B… https://t.co/jqdy3mEmD1",0.1027,0.113,0.792,0.096,485
@nytimes,Wed Oct 17 11:00:12 +0000 2018,"""One thing he specifically mentioned was he didn't usually like portraits of himself,"" said the artist about Presid… https://t.co/c8nAbgFBXN",-0.2755,0.0,0.895,0.105,486
@nytimes,Wed Oct 17 10:44:07 +0000 2018,"1,495 Americans describe the financial reality of being really sick https://t.co/VOsXmR0J8W https://t.co/c36OwNshw1",-0.5563,0.0,0.754,0.246,487
@nytimes,Wed Oct 17 10:39:00 +0000 2018,"6:39 a.m. Chincoteague Island, Virginia 

Emarie Ayala's work as a wildlife biologist can start as early as 5:30 a.… https://t.co/tEpbjOU3T5",0.0,0.0,1.0,0.0,488
@nytimes,Wed Oct 17 10:31:04 +0000 2018,The New Jersey Senate race between Senator Bob Menendez and Bob Hugin has become unexpectedly close and increasingl… https://t.co/YRZQZXlonw,0.0,0.0,1.0,0.0,489
@nytimes,Wed Oct 17 10:15:06 +0000 2018,"Jair Bolsonaro has dangled the possibility of pulling out of the Paris climate agreement. But even if he doesn't, h… https://t.co/p0GHttj2Cv",0.2732,0.095,0.905,0.0,490
@nytimes,Wed Oct 17 10:00:09 +0000 2018,Morning Briefing: Here's what you need to know to start your day https://t.co/Yb0mzaciJN,0.0,0.0,1.0,0.0,491
@nytimes,Wed Oct 17 09:44:03 +0000 2018,South Korea refused to grant refugee status to hundreds of Yemenis who fled the war in their home country. During r… https://t.co/vxVXRNMrM3,-0.5574,0.091,0.688,0.221,492
@nytimes,Wed Oct 17 09:30:09 +0000 2018,RT @nytimesworld: What does 18-year-old girlhood look like around the world? We asked young women photographers to show us. Introducing #Th…,0.3612,0.111,0.889,0.0,493
@nytimes,Wed Oct 17 09:16:02 +0000 2018,RT @malachybrowne: Our question was simple: How is the Saudi crown prince linked to those accused of killing #JamalKhashoggi? Tenacious sle…,-0.765,0.0,0.742,0.258,494
@nytimes,Wed Oct 17 09:00:10 +0000 2018,Facial recognition may soon be coming to an airport security line near you https://t.co/UzazvRBY5u,0.34,0.156,0.844,0.0,495
@nytimes,Wed Oct 17 09:00:01 +0000 2018,"5 a.m.: Hildalgo County, Texas 

Robert Rodriguez and his 3,100 fellow border patrol agents cover about 34,000 squa… https://t.co/HEr9RDNJo1",0.0,0.0,1.0,0.0,496
@nytimes,Wed Oct 17 08:44:02 +0000 2018,"Israeli fighter jets attacked targets in the Gaza Strip on Wednesday, the military said, hours after a rocket fired… https://t.co/VXb8z5B9cb",-0.34,0.074,0.787,0.139,497
@nytimes,Wed Oct 17 08:30:07 +0000 2018,"As flight times grow, carriers are experimenting with everything from healthy menus to onboard gyms to make passage… https://t.co/WMGVRdnmMF",0.4019,0.13,0.87,0.0,498
@nytimes,Wed Oct 17 08:18:00 +0000 2018,"4:18 am: Mount Vernon, New York 

This is the hour of bakers. Jamaican staples such as hard dough bread, sugar buns… https://t.co/BXBdWmKWwr",-0.1027,0.0,0.938,0.062,499
